19 1718696849 0.200000 -1.000000 0.200000 0.200000 0.000000
19 1718696848 0.200000 -1.000000 0.200000 0.200000 0.000000
19 1718696847 0.200000 -1.000000 0.200000 0.200000 0.000000
19 1718696846 0.200000 -1.000000 0.200000 0.200000 0.000000
19 1718696845 0.200000 -1.000000 0.200000 0.200000 0.000000
19 1718696804 0.200000 -1.000000 0.200000 0.200000 0.000000
19 1718696803 0.200000 -1.000000 0.200000 0.200000 0.000000
19 1718696802 0.200000 -1.000000 0.200000 0.200000 0.000000
19 1718696801 0.200000 -1.000000 0.200000 0.200000 0.000000
19 1718696800 0.200000 -1.000000 0.200000 0.200000 0.000000
